Country Name,"Country Code","Series","Series Code","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]"
Madagascar,"MDG","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","SE.TER.CMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14993","0.91555","0.9713","1.31501","1.30709","1.29288","1.38821","1.33412","1.45534","1.19758","","","2.74619","1.90867","2.20217","3.1826","3.51902","3.80245",""
Madagascar,"MDG","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)","UIS.GGR.5.A.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.91279","0.97638","0.90129","0.91608","0.99923","1.09139","1.02968","0.99111","0.89791","0.98888","","","0.94652","0.89429","0.97814","1.02697","1.07456","1.02529",""
Madagascar,"MDG","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)","UIS.GER.4.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47503","","0.79066","0.50261","0.7543",""
Malawi,"MWI","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malawi,"MWI","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malawi,"MWI","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malawi,"MWI","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SE.TER.CMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.52028","","","","","","","","","","","",""
Malawi,"MWI","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","SE.TER.CMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3543","","","","","","","","","","","",""
Malawi,"MWI","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","SE.TER.CMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.69151","","","","","","","","","","","",""
Malawi,"MWI","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)","UIS.GGR.5.A.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51236","","","","","","","","","","","",""
Malawi,"MWI","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)","UIS.GER.4.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.52821","","","","","","","","","","","","0.52994","","","","","","",""
Malaysia,"MYS","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.71617","44.35712","39.52509","32.78673","32.40541","36.79562","48.01079","","","63.26484","","67.50918","","","50.85596","47.09585","48.43953","47.54123","47.34188","52.0477","52.09241",""
Malaysia,"MYS","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.48759","44.44506","38.46031","41.69278","43.1835","52.10761","","76.85969","81.26277","","74.29498","61.9607","73.5661","50.33629","52.13983","","","50.98063","51.94478","51.95628",""
Malaysia,"MYS","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.78317","26.00388","17.03252","15.31515","13.04692","19.73395","35.51527","","20.11716","33.62361","","49.88307","62.40007","","45.92157","31.10705","","","32.34065","38.14575","37.66177",""
Malaysia,"MYS","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SE.TER.CMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malaysia,"MYS","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","SE.TER.CMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malaysia,"MYS","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","SE.TER.CMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malaysia,"MYS","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)","UIS.GGR.5.A.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malaysia,"MYS","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)","UIS.GER.4.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.74492","0.91247","0.85479","0.88214","0.87524","0.87012","0.77383","","0.73516","0.68807","0.57677","0.4197","0.47198","","","","","","","",""
Maldives,"MDV","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.24403","62.25023","58.09417","51.96379","56.44667","54.31503","46.12028","","","",""
Maldives,"MDV","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.40714","64.64007","58.70651","56.71016","62.51301","59.1026","49.3361","","","",""
Maldives,"MDV","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","",""
Maldives,"MDV","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SE.TER.CMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Maldives,"MDV","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","SE.TER.CMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Maldives,"MDV","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","SE.TER.CMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Maldives,"MDV","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)","UIS.GGR.5.A.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Maldives,"MDV","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)","UIS.GER.4.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06015","1.07175","","1.18609","1.89358","","","","","","","","","","","","","","","",""
Mali,"MLI","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.77892","43.03184","41.81694","50.04273","","","50.32751","45.1317","46.77086","",""
Mali,"MLI","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.39435","44.02763","50.1792","36.99473","43.54199","42.42182","26.65025","28.82652","29.04559","20.53508","",""
Mali,"MLI","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.77706","20.78263","18.8376","21.64085","17.81732","23.08488","28.55551","29.98638","32.39205","",""
Mali,"MLI","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SE.TER.CMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mali,"MLI","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","SE.TER.CMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mali,"MLI","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","SE.TER.CMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mali,"MLI","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)","UIS.GGR.5.A.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mali,"MLI","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)","UIS.GER.4.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39869","0.21614","0.20934","0.29848","0.29915","0.24692","0.31814",""
Malta,"MLT","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.67831","","","","56.58993","","53.02332","","","44.30376","53.00353","46.644","45.76654","24.72213","60.86948","67.96351","70.14027","57.36929","","","",""
Malta,"MLT","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.34813","","","","62.417","","69.20651","","","59.87232","61.45658","55.44857","54.91986","20.69142","56.24845","77.73402","71.80534","63.46981","","","",""
Malta,"MLT","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.79215","","","","36.61378","","41.13003","","","31.40008","28.35679","27.05089","30.16483","28.3839","56.40507","56.49052","68.13535","46.1665","","","",""
Malta,"MLT","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SE.TER.CMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.30577","19.72118","20.33294","25.64758","23.34018","30.49889","33.8451","","","36.28799","34.63639","32.54347","31.88554","36.01637","36.3652","35.34151","37.35549","45.03175","",""
